Level,Content
info,BLOCK* NameSystem.delete: blk_7048740572660501729 is added to invalidSet of 10.251.107.98:50010
info,Deleting block blk_-921231092429668424 file /mnt/hadoop/dfs/data/current/subdir23/blk_-921231092429668424
info,Session: 30546174_23668360 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 5924 in scoreboard slot 7
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 6
info,Session: 30546174_108683223 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 9
info,BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 3680 in scoreboard slot 7
info,BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010
info,jk2_init() Found child 1561 in scoreboard slot 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB3006625~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0"
critical,mod_jk child workerEnv in error state 7
info,jk2_init() Found child 1789 in scoreboard slot 7
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.delete: blk_4713968111267226537 is added to invalidSet of 10.251.70.5:50010
info,Session: 30546354_3292390494 initialized by client WindowsUpdateAgent.
info,Deleting block blk_-1306900105984505600 file /mnt/hadoop/dfs/data/current/subdir31/blk_-1306900105984505600
warning,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:
info,Session: 30546174_9927574 initialized by client WindowsUpdateAgent.
info,Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 7
info,"Read out cached package applicability for package: Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97
info,10.251.214.112:50010 Served block blk_4081177399275502985 to /10.251.110.68
info,Session: 30546174_147205426 initialized by client WindowsUpdateAgent.
info,Received block blk_4443043493758564822 of size 67108864 from /10.251.106.37
info,Session: 30546354_2902428190 initialized by client WindowsUpdateAgent.
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
warning,Warning: Unrecognized packageExtended attribute.
info,"Read out cached package applicability for package: Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112"
critical,mod_jk child workerEnv in error state 9
info,PacketResponder 2 for block blk_3088175971503531298 terminating
info,PacketResponder 2 for block blk_-1649239999940418046 terminating
info,PacketResponder 0 for block blk_-9001895211102825241 terminating
warning,Warning: Unrecognized packageExtended attribute.
info,Deleting block blk_-1754204887541031211 file /mnt/hadoop/dfs/data/current/subdir58/blk_-1754204887541031211
info,Session: 30546174_177107136 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2564958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.delete: blk_-1030832046197982436 is added to invalidSet of 10.251.89.155:50010
info,"Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0"
info,PacketResponder 0 for block blk_-805262942087665153 terminating
info,"Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Session: 30546174_156785974 initialized by client WindowsUpdateAgent.
info,Receiving block blk_-8788032532930439012 src: /10.251.126.255:41104 dest: /10.251.126.255:50010
info,"Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.delete: blk_7017399031777870797 is added to invalidSet of 10.250.5.161:50010
info,jk2_init() Found child 1396 in scoreboard slot 6
info,jk2_init() Found child 32546 in scoreboard slot 8
info,"Read out cached package applicability for package: Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 5916 in scoreboard slot 7
warning,Warning: Unrecognized packageExtended attribute.
info,PacketResponder 2 for block blk_-6695620358347030339 terminating
info,Session: 30546174_149295546 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.16:50010 is added to blk_-6464763289185102366 size 67108864
info,BLOCK* NameSystem.delete: blk_-3316519570098743145 is added to invalidSet of 10.251.70.211:50010
info,BLOCK* NameSystem.delete: blk_6392434729242722288 is added to invalidSet of 10.251.30.134:50010
info,jk2_init() Found child 1517 in scoreboard slot 7
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_3764801892187716497 size 67108864
warning,Warning: Unrecognized packageExtended attribute.
info,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000541_0/part-00541. blk_-6841570414687342011
info,Receiving block blk_2972699288862031202 src: /10.250.5.161:51077 dest: /10.250.5.161:50010
info,Received block blk_-9013487557842539661 of size 28485342 from /10.251.215.192
info,PacketResponder 2 for block blk_-6997219177553478996 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_107363147 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709. blk_3776895047834644694
critical,mod_jk child workerEnv in error state 7
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,PacketResponder 2 for block blk_1639683981444528748 terminating
info,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112"
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546174_91382233 initialized by client WindowsUpdateAgent.
warning,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
warning,Warning: Unrecognized packageExtended attribute.
info,Receiving block blk_5781019224640206392 src: /10.250.11.194:37060 dest: /10.250.11.194:50010
info,PacketResponder 1 for block blk_-6454539193224916125 terminating
info,Deleting block blk_-8792837405349224102 file /mnt/hadoop/dfs/data/current/subdir35/blk_-8792837405349224102
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,PacketResponder 2 for block blk_3584162266158512993 terminating
info,jk2_init() Found child 1521 in scoreboard slot 10
info,BLOCK* NameSystem.delete: blk_-328970571549408286 is added to invalidSet of 10.251.214.32:50010
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2023442822091562967 size 67108864
info,Deleting block blk_-1598760065436384831 file /mnt/hadoop/dfs/data/current/subdir53/blk_-1598760065436384831
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 5965 in scoreboard slot 6
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-2144263949276079479 size 3547172
info,Session: 30546174_180217314 initialized by client WindowsUpdateAgent.
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546354_2850695231 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,PacketResponder 0 for block blk_3695169334833427187 terminating
info,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS
info,Session: 30546174_179737287 initialized by client WindowsUpdateAgent.
info,Receiving block blk_1345503778930512538 src: /10.251.75.163:40307 dest: /10.251.75.163:50010
warning,10.251.42.246:50010:Got exception while serving blk_-3056652732896088330 to /10.251.27.63:
info,Deleting block blk_826351419727053015 file /mnt/hadoop/dfs/data/current/subdir6/blk_826351419727053015
info,BLOCK* NameSystem.delete: blk_5616920288053661280 is added to invalidSet of 10.251.42.9:50010
warning,Warning: Unrecognized packageExtended attribute.
info,jk2_init() Found child 6766 in scoreboard slot 6
info,Session: 30546174_43599500 initialized by client WindowsUpdateAgent.
info,Received block blk_-1592043549272047369 of size 67108864 from /10.251.105.189
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
non-critical,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.32:50010 is added to blk_1389634598105954660 size 67108864
critical,mod_jk child workerEnv in error state 8
info,10.251.43.115:50010 Served block blk_-7364557883931785608 to /10.251.43.115
info,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
info,BLOCK* NameSystem.delete: blk_3598904881888399067 is added to invalidSet of 10.250.5.237:50010
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
warning,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:
info,"Read out cached package applicability for package: Package_for_KB2547666~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 6
info,PacketResponder 0 for block blk_-3452734573703603740 terminating
info,Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 8
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Receiving block blk_-6486714614940767660 src: /10.250.11.53:48454 dest: /10.250.11.53:50010
info,PacketResponder 0 for block blk_-54240672253074715 terminating
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,PacketResponder 1 for block blk_-5587827566367944828 terminating
info,PacketResponder 0 for block blk_2261089810991980611 terminating
info,jk2_init() Found child 6561 in scoreboard slot 10
info,Session: 30546354_3172813655 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 6033 in scoreboard slot 6
info,00000001@2016/9/27:20:30:31.455 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed806eb5d @0x7fef9fb9b6d @0x7fef9f8358f @0xff83e97c @0xff83d799 @0xff83db2f)
info,Deleting block blk_6077744985764117617 file /mnt/hadoop/dfs/data/current/subdir17/blk_6077744985764117617
info,Received block blk_7864850143895703065 of size 67108864 from /10.251.107.98
critical,[client 68.228.3.15] Directory index forbidden by rule: /var/www/html/
info,Deleting block blk_-9171803179611497035 file /mnt/hadoop/dfs/data/current/subdir35/blk_-9171803179611497035
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 2824 in scoreboard slot 10
info,PacketResponder 2 for block blk_2529569087635823495 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 6733 in scoreboard slot 7
critical,mod_jk child workerEnv in error state 6
info,Session: 30546174_169406696 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 5901 in scoreboard slot 9
critical,mod_jk child workerEnv in error state 7
info,PacketResponder 1 for block blk_-8364400144313355814 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 6
warning,Warning: Unrecognized packageExtended attribute.
info,PacketResponder 1 for block blk_703049809255765647 terminating
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 32708 in scoreboard slot 7
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112"
info,Session: 30546354_3328272547 initialized by client WindowsUpdateAgent.
critical,mod_jk child workerEnv in error state 6
critical,mod_jk child workerEnv in error state 9
info,Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79
info,BLOCK* NameSystem.delete: blk_-3362838757940877177 is added to invalidSet of 10.250.5.161:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-1970947032352756307 size 67108864
info,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112"
info,jk2_init() Found child 6734 in scoreboard slot 9
info,Deleting block blk_1184972950286241114 file /mnt/hadoop/dfs/data/current/subdir39/blk_1184972950286241114
critical,[client 61.138.216.82] Directory index forbidden by rule: /var/www/html/
info,PacketResponder 1 for block blk_6030936529326346827 terminating
info,"Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0"
critical,[client 147.31.138.75] Directory index forbidden by rule: /var/www/html/
info,jk2_init() Found child 5432 in scoreboard slot 8
info,Starting the TrustedInstaller main loop.
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 7
info,Deleting block blk_6695517786834913217 file /mnt/hadoop/dfs/data/current/subdir15/blk_6695517786834913217
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832
info,jk2_init() Found child 32671 in scoreboard slot 7
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0"
critical,mod_jk child workerEnv in error state 6
info,Receiving block blk_-5217146995455608468 src: /10.251.214.67:38871 dest: /10.251.214.67:50010
info,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_-1727475099218615100
info,BLOCK* NameSystem.delete: blk_-6802124772693111025 is added to invalidSet of 10.251.66.63:50010
warning,Warning: Unrecognized packageExtended attribute.
info,Deleting block blk_-5718504625725408070 file /mnt/hadoop/dfs/data/current/blk_-5718504625725408070
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 5388 in scoreboard slot 10
info,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0"
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546174_101272799 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB2984976~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112"
info,Receiving block blk_728165942214842306 src: /10.251.30.179:57828 dest: /10.251.30.179:50010
info,Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
info,"Read out cached package applicability for package: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 6
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.105.189:50010 is added to blk_4812792845864526586 size 67108864
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131
info,Verification succeeded for blk_774612454978154966
info,Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_707166530951154301 size 67108864
critical,mod_jk child init 1 -2
warning,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:
info,Session: 30546354_3310261517 initialized by client WindowsUpdateAgent.
info,Session: 30546174_41309369 initialized by client WindowsUpdateAgent.
info,Received block blk_5600017220681756254 of size 67108864 from /10.251.214.130
info,jk2_init() Found child 2867 in scoreboard slot 8
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Receiving block blk_9034824096129858680 src: /10.250.6.223:45371 dest: /10.250.6.223:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,BLOCK* NameSystem.delete: blk_-7595375726951801956 is added to invalidSet of 10.251.122.79:50010
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 5618 in scoreboard slot 8
info,Session: 30546354_3066077550 initialized by client WindowsUpdateAgent.
info,Deleting block blk_561417755647618727 file /mnt/hadoop/dfs/data/current/subdir4/blk_561417755647618727
info,Session: 30546354_2986142978 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.188:50010 is added to blk_5971534893446541111 size 67108864
critical,mod_jk child workerEnv in error state 6
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 5433 in scoreboard slot 9
critical,mod_jk child workerEnv in error state 6
info,Deleting block blk_7090935285617451450 file /mnt/hadoop/dfs/data/current/subdir60/blk_7090935285617451450
info,Verification succeeded for blk_6996194389878584395
info,"Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112"
critical,mod_jk child workerEnv in error state 7
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,PacketResponder 1 for block blk_-5580322334454533924 terminating
info,"Read out cached package applicability for package: Package_for_KB2840631~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Session: 30546174_177007131 initialized by client WindowsUpdateAgent.
info,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226
info,jk2_init() Found child 4608 in scoreboard slot 6
info,Session: 30546174_144435268 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Receiving block blk_-4831379247767940447 src: /10.251.65.237:42885 dest: /10.251.65.237:50010
info,jk2_init() Found child 32600 in scoreboard slot 9
info,Session: 30546354_3339973216 initialized by client WindowsUpdateAgent.
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,jk2_init() Found child 5993 in scoreboard slot 9
info,Session: 30546174_20458177 initialized by client WindowsUpdateAgent.
info,Session: 30546174_92302286 initialized by client WindowsUpdateAgent.
info,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 5387 in scoreboard slot 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546354_3067097608 initialized by client WindowsUpdateAgent.
info,Receiving block blk_3598226258881465924 src: /10.251.199.159:41752 dest: /10.251.199.159:50010
info,jk2_init() Found child 1937 in scoreboard slot 6
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546354_3328722573 initialized by client WindowsUpdateAgent.
critical,[client 208.51.151.210] Directory index forbidden by rule: /var/www/html/
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,jk2_init() Found child 32549 in scoreboard slot 10
critical,mod_jk child workerEnv in error state 6
info,Receiving block blk_-7355153279766988632 src: /10.251.194.245:35876 dest: /10.251.194.245:50010
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Received block blk_1060814796407897179 of size 67108864 from /10.251.109.209
info,"Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0"
info,Receiving block blk_5816171803790152026 src: /10.251.194.102:43940 dest: /10.251.194.102:50010
info,Receiving block blk_-2583370070230800221 src: /10.251.31.160:58714 dest: /10.251.31.160:50010
info,Receiving block blk_-7411687001739959508 src: /10.251.122.65:46080 dest: /10.251.122.65:50010
info,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.
info,10.251.126.22:50010 Served block blk_805587860540600864 to /10.251.126.22
info,Session: 30546174_185287604 initialized by client WindowsUpdateAgent.
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,Session: 30546174_21968263 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 6708 in scoreboard slot 7
info,jk2_init() Found child 6036 in scoreboard slot 9
info,jk2_init() Found child 32688 in scoreboard slot 11
info,Session: 30546354_2971152121 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
critical,mod_jk child workerEnv in error state 9
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_7430820184211246929 size 67108864
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-4092973201423074374 size 67108864
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. blk_4210124392039605712
critical,mod_jk child workerEnv in error state 6
info,Receiving block blk_-7266711648018793699 src: /10.251.31.242:47086 dest: /10.251.31.242:50010
critical,mod_jk child init 1 -2
info,BLOCK* NameSystem.delete: blk_6324712740029479576 is added to invalidSet of 10.251.30.6:50010
info,jk2_init() Found child 25803 in scoreboard slot 8
info,jk2_init() Found child 4821 in scoreboard slot 10
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Package_for_KB3156017~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
critical,[client 24.147.151.74] Directory index forbidden by rule: /var/www/html/
info,Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179
info,jk2_init() Found child 1861 in scoreboard slot 8
info,Deleting block blk_-8014701913801168461 file /mnt/hadoop/dfs/data/current/subdir27/blk_-8014701913801168461
warning,Warning: Unrecognized packageExtended attribute.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8"
info,Received block blk_6490003020931145707 of size 67108864 from /10.251.42.246
info,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-4405302133414008227 size 67108864
info,Session: 30546354_2958491397 initialized by client WindowsUpdateAgent.
info,jk2_init() Found child 32465 in scoreboard slot 7
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 5367 in scoreboard slot 6
info,jk2_init() Found child 5404 in scoreboard slot 8
info,jk2_init() Found child 32437 in scoreboard slot 7
info,PacketResponder 1 for block blk_-4937215748597091532 terminating
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,Session: 30546174_165556476 initialized by client WindowsUpdateAgent.
info,Session: 30546174_184807577 initialized by client WindowsUpdateAgent.
info,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000374_0/part-00374. blk_-1941312615450572331
warning,Warning: Unrecognized packageExtended attribute.
critical,mod_jk child workerEnv in error state 7
info,Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.
info,workerEnv.init() ok /etc/httpd/conf/workers2.properties
info,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0"
info,jk2_init() Found child 3669 in scoreboard slot 6
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 6
info,jk2_init() Found child 1914 in scoreboard slot 8
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB2799926~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,"Read out cached package applicability for package: Package_for_KB2479943~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,jk2_init() Found child 32650 in scoreboard slot 8
info,Session: 30546174_101172793 initialized by client WindowsUpdateAgent.
non-critical,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
info,"Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112"
info,Receiving block blk_2737505352081488746 src: /10.251.194.245:52516 dest: /10.251.194.245:50010
info,Receiving block blk_591323161994959677 src: /10.251.195.33:50123 dest: /10.251.195.33:50010
non-critical,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
critical,mod_jk child workerEnv in error state 8
